OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit,Sales_Outlier,Quantity_Outlier,Sales_Validation_Flag,OrderMonth,ShippingDays,ProfitMargin
ORD-10570,2024-01-12,2024-01-14,Standard Class,CUST-0050,Customer 50,West,Furniture,Desk,2.0,251.92,0.0,503.84,220.49,False,False,False,2024-01,2,0.4376
ORD-10571,2025-11-14,2025-11-18,Same Day,CUST-0022,Customer 22,South,Furniture,Desk,8.0,757.35,0.2,4847.04,125.06,False,False,False,2025-11,4,0.0258
ORD-10572,2024-02-14,2024-02-15,Second Class,CUST-0024,Customer 24,West,Office Supplies,Stapler,3.0,519.91,0.0,1559.73,546.32,False,False,False,2024-02,1,0.3503
ORD-10573,2025-02-10,2025-02-11,First Class,CUST-0157,Customer 157,North,Office Supplies,Pens (Box),10.0,923.38,0.0,9233.8,2877.06,False,False,False,2025-02,1,0.3116
ORD-10574,2024-07-16,2024-07-21,Standard Class,CUST-0174,Customer 174,East,Technology,Printer,6.0,396.77,0.0,1269.66,129.3,False,False,True,2024-07,5,0.1018
ORD-10575,2025-06-04,2025-06-09,Same Day,CUST-0006,Customer 6,West,Technology,Wireless Mouse,5.0,566.87,0.0,2834.35,980.83,False,False,False,2025-06,5,0.3461
ORD-10576,2024-07-25,2024-07-26,First Class,CUST-0120,Customer 120,North,Office Supplies,Pens (Box),5.0,820.66,0.0,4103.3,1114.37,False,False,False,2024-07,1,0.2716
ORD-10577,2024-02-23,2024-02-25,First Class,CUST-0168,Customer 168,North,Office Supplies,Pens (Box),6.0,880.12,0.1,4752.65,1675.61,False,False,False,2024-02,2,0.3526
ORD-10578,2024-09-24,2024-09-27,Standard Class,CUST-0034,Customer 34,East,Technology,Monitor,6.0,472.2,0.0,5194.2,2197.35,False,False,True,2024-09,3,0.423
ORD-10579,2025-10-09,2025-10-14,Standard Class,CUST-0165,Customer 165,South,Technology,Printer,8.0,102.32,0.0,818.56,401.2,False,False,False,2025-10,5,0.4901
ORD-10580,2024-08-24,2024-08-29,Second Class,CUST-0092,Customer 92,West,Furniture,Table Lamp,7.0,678.75,0.0,4751.25,1344.42,False,False,False,2024-08,5,0.283
ORD-10581,2025-04-13,2025-04-16,Standard Class,CUST-0111,Customer 111,South,Technology,Wireless Mouse,3.0,138.27,0.0,414.81,62.36,False,False,False,2025-04,3,0.1503
ORD-10582,2024-01-15,2024-01-19,First Class,CUST-0068,Customer 68,South,Furniture,Table Lamp,2.0,505.21,0.1,909.38,80.72,False,False,False,2024-01,4,0.0888
ORD-10583,2025-08-29,2025-09-05,Second Class,CUST-0095,Customer 95,West,Technology,Monitor,11.0,51.99,0.3,400.32,-55.64,False,False,False,2025-08,7,-0.139
ORD-10584,2025-04-29,2025-05-06,First Class,CUST-0105,Customer 105,West,Technology,Laptop,10.0,621.45,0.0,6214.5,1096.13,False,False,False,2025-04,7,0.1764
ORD-10585,2025-06-20,2025-06-26,Same Day,CUST-0012,Customer 12,West,Furniture,Chair,5.0,164.53,0.0,822.65,370.05,False,False,False,2025-06,6,0.4498
ORD-10586,2024-09-30,2024-10-04,First Class,CUST-0055,Customer 55,South,Furniture,Bookcase,2.0,803.85,0.15,1366.55,66.83,False,False,False,2024-09,4,0.0489
ORD-10587,2025-02-06,2025-02-09,Standard Class,CUST-0137,Customer 137,East,Office Supplies,Paper,6.0,572.06,0.15,2917.51,737.17,False,False,False,2025-02,3,0.2527
ORD-10588,2025-02-01,2025-02-08,Same Day,CUST-0157,Customer 157,North,Technology,Printer,11.0,794.25,0.0,8736.75,3702.26,False,False,False,2025-02,7,0.4238
ORD-10589,2025-06-29,2025-07-05,Standard Class,CUST-0055,Customer 55,South,Technology,Monitor,11.0,252.79,0.0,2780.69,868.09,False,False,False,2025-06,6,0.3122
ORD-10590,2025-01-22,2025-01-27,Second Class,CUST-0058,Customer 58,North,Furniture,Table Lamp,8.0,705.4,0.0,5643.2,2750.45,False,False,False,2025-01,5,0.4874
ORD-10591,2024-09-19,2024-09-20,Same Day,CUST-0118,Customer 118,North,Furniture,Desk,4.0,780.68,0.0,3122.72,1459.48,False,False,False,2024-09,1,0.4674
ORD-10592,2025-03-20,2025-03-26,Standard Class,CUST-0101,Customer 101,West,Office Supplies,Paper,4.0,217.49,0.15,739.47,240.62,False,False,False,2025-03,6,0.3254
ORD-10593,2025-07-02,2025-07-08,Standard Class,CUST-0114,Customer 114,South,Office Supplies,Pens (Box),4.0,513.38,0.3,1437.46,-268.05,False,False,False,2025-07,6,-0.1865
ORD-10594,2025-12-23,2025-12-26,Second Class,CUST-0081,Customer 81,West,Furniture,Bookcase,3.0,1136.56,0.0,3409.68,1232.3,False,False,False,2025-12,3,0.3614
ORD-10595,2024-11-05,2024-11-09,First Class,CUST-0172,Customer 172,North,Furniture,Chair,8.0,332.25,0.0,2658.0,1244.94,False,False,False,2024-11,4,0.4684
ORD-10596,2024-04-14,2024-04-20,Standard Class,CUST-0148,Customer 148,North,Furniture,Desk,1.0,1144.85,0.0,1144.85,363.31,False,False,False,2024-04,6,0.3173
ORD-10597,2025-12-07,2025-12-12,Second Class,CUST-0028,Customer 28,West,Furniture,Bookcase,3.0,70.46,0.0,211.38,69.18,False,False,False,2025-12,5,0.3273
ORD-10598,2025-02-28,2025-03-04,Standard Class,CUST-0085,Customer 85,East,Technology,Monitor,1.0,284.9,0.0,284.9,135.29,False,False,False,2025-02,4,0.4749
ORD-10599,2025-06-09,2025-06-10,Same Day,CUST-0159,Customer 159,East,Technology,Laptop,11.0,1195.54,0.3,9205.66,682.8,False,False,False,2025-06,1,0.0742
ORD-10600,2024-01-11,2024-01-12,Standard Class,CUST-0143,Customer 143,South,Furniture,Chair,3.0,118.8,0.0,356.4,135.83,False,False,False,2024-01,1,0.3811
ORD-10601,2025-02-17,2025-02-19,Standard Class,CUST-0140,Customer 140,South,Office Supplies,Binder,4.0,1022.98,0.0,4091.92,1274.89,False,False,False,2025-02,2,0.3116
ORD-10602,2024-04-27,2024-04-29,Same Day,CUST-0118,Customer 118,North,Office Supplies,Paper,5.0,736.61,0.0,3683.05,1619.33,False,False,False,2024-04,2,0.4397
ORD-10603,2025-12-04,2025-12-05,Second Class,CUST-0101,Customer 101,West,Furniture,Desk,7.0,660.18,0.0,4621.26,1578.3,False,False,False,2025-12,1,0.3415
ORD-10604,2024-05-21,2024-05-23,Same Day,CUST-0152,Customer 152,South,Office Supplies,Paper,11.0,381.28,0.2,3355.26,89.06,False,False,False,2024-05,2,0.0265
ORD-10605,2024-05-11,2024-05-14,Same Day,CUST-0172,Customer 172,North,Technology,Printer,8.0,578.64,0.2,3703.3,561.02,False,False,False,2024-05,3,0.1515
ORD-10606,2024-03-31,2024-04-04,Second Class,CUST-0034,Customer 34,East,Furniture,Bookcase,9.0,474.31,0.0,4268.79,869.16,False,False,False,2024-03,4,0.2036
ORD-10607,2025-07-02,2025-07-06,First Class,CUST-0014,Customer 14,West,Office Supplies,Pens (Box),5.0,905.43,0.0,4527.15,798.46,False,False,False,2025-07,4,0.1764
ORD-10608,2024-07-12,2024-07-14,First Class,CUST-0009,Customer 9,North,Technology,Laptop,4.0,443.24,0.1,1595.66,119.92,False,False,False,2024-07,2,0.0752
ORD-10609,2024-08-14,2024-08-21,Standard Class,CUST-0040,Customer 40,East,Technology,Monitor,5.0,994.69,0.15,4227.43,1230.61,False,False,False,2024-08,7,0.2911
ORD-10610,2025-12-06,2025-12-08,Standard Class,CUST-0088,Customer 88,South,Technology,Wireless Mouse,6.0,845.87,0.0,5075.22,1496.44,False,False,False,2025-12,2,0.2949
ORD-10611,2025-07-15,2025-07-18,Second Class,CUST-0130,Customer 130,East,Office Supplies,Stapler,4.0,835.78,0.2,2674.5,791.14,False,False,False,2025-07,3,0.2958
ORD-10612,2024-05-07,2024-05-11,First Class,CUST-0081,Customer 81,West,Technology,Monitor,11.0,39.74,0.0,437.14,119.24,False,False,False,2024-05,4,0.2728
ORD-10613,2024-03-18,2024-03-21,Second Class,CUST-0175,Customer 175,East,Furniture,Table Lamp,5.0,446.52,0.0,2232.6,546.44,False,False,False,2024-03,3,0.2448
ORD-10614,2025-01-28,2025-02-01,Standard Class,CUST-0169,Customer 169,South,Office Supplies,Pens (Box),6.0,598.415,0.0,2969.36,658.67,False,False,False,2025-01,4,0.2218
ORD-10615,2024-06-05,2024-06-10,Standard Class,CUST-0053,Customer 53,South,Office Supplies,Stapler,10.0,227.81,0.0,2278.1,881.35,False,False,False,2024-06,5,0.3869
ORD-10616,2025-10-22,2025-10-26,Second Class,CUST-0110,Customer 110,East,Technology,Printer,6.0,357.57,0.1,1930.88,437.88,False,False,False,2025-10,4,0.2268
ORD-10617,2024-12-23,2024-12-27,Second Class,CUST-0009,Customer 9,North,Office Supplies,Stapler,2.0,855.84,0.1,1540.51,136.31,False,False,False,2024-12,4,0.0885
ORD-10618,2025-07-16,2025-07-23,First Class,CUST-0189,Customer 189,North,Technology,Wireless Mouse,10.0,602.88,0.1,5425.92,1846.28,False,False,False,2025-07,7,0.3403
ORD-10619,2025-03-10,2025-03-17,Second Class,CUST-0057,Customer 57,East,Office Supplies,Pens (Box),4.0,582.84,0.3,1631.95,-185.05,False,False,False,2025-03,7,-0.1134
ORD-10620,2024-04-21,2024-04-25,Same Day,CUST-0030,Customer 30,South,Technology,Wireless Mouse,7.0,624.93,0.0,4374.51,964.79,False,False,False,2024-04,4,0.2205
ORD-10621,2024-09-08,2024-09-09,Standard Class,CUST-0121,Customer 121,South,Office Supplies,Pens (Box),7.0,515.78,0.0,3610.46,1161.65,False,False,False,2024-09,1,0.3217
ORD-10622,2025-06-01,2025-06-07,Standard Class,CUST-0081,Customer 81,West,Furniture,Table Lamp,9.0,955.87,0.0,8602.83,2708.68,False,False,False,2025-06,6,0.3149
ORD-10623,2025-07-27,2025-07-31,Standard Class,CUST-0069,Customer 69,North,Technology,Printer,6.0,309.97,0.0,1859.82,480.5,False,False,False,2025-07,4,0.2584
ORD-10624,2025-01-27,2025-01-28,Standard Class,CUST-0043,Customer 43,East,Office Supplies,Paper,6.0,528.44,0.0,3170.64,940.71,False,False,False,2025-01,1,0.2967
ORD-10625,2025-04-10,2025-04-12,First Class,CUST-0006,Customer 6,West,Office Supplies,Paper,1.0,543.86,0.0,543.86,172.23,False,False,False,2025-04,2,0.3167
ORD-10626,2025-04-11,2025-04-14,First Class,CUST-0175,Customer 175,East,Furniture,Desk,2.0,302.41,0.0,604.82,216.86,False,False,False,2025-04,3,0.3586
ORD-10627,2025-06-05,2025-06-11,Standard Class,CUST-0154,Customer 154,South,Technology,Wireless Mouse,11.0,849.67,0.3,6542.46,904.07,False,False,False,2025-06,6,0.1382
ORD-10628,2025-12-20,2025-12-26,Standard Class,CUST-0149,Customer 149,West,Technology,Printer,7.0,786.51,0.15,4679.73,528.46,False,False,False,2025-12,6,0.1129
ORD-10629,2025-10-29,2025-10-30,Standard Class,CUST-0079,Customer 79,East,Office Supplies,Binder,6.0,1102.96,0.15,5625.1,2075.02,False,False,False,2025-10,1,0.3689
ORD-10630,2024-02-28,2024-03-06,Second Class,CUST-0140,Customer 140,South,Office Supplies,Binder,3.0,869.8,0.0,2609.4,541.29,False,False,False,2024-02,7,0.2074
ORD-10631,2025-05-13,2025-05-15,Standard Class,CUST-0120,Customer 120,North,Technology,Wireless Mouse,2.0,1062.11,0.0,2124.22,986.01,False,False,False,2025-05,2,0.4642
ORD-10632,2025-03-24,2025-03-29,Standard Class,CUST-0166,Customer 166,West,Office Supplies,Paper,6.0,598.415,0.0,1614.04,598.05,False,False,True,2025-03,5,0.3705
ORD-10633,2024-07-09,2024-07-10,First Class,CUST-0059,Customer 59,East,Technology,Printer,3.0,840.63,0.0,2521.89,864.32,False,False,False,2024-07,1,0.3427
ORD-10634,2025-05-10,2025-05-14,Standard Class,CUST-0165,Customer 165,South,Furniture,Chair,1.0,90.05,0.3,63.03,-3.57,False,False,False,2025-05,4,-0.0566
ORD-10635,2025-06-04,2025-06-09,Same Day,CUST-0065,Customer 65,South,Furniture,Bookcase,4.0,187.61,0.0,750.44,145.99,False,False,False,2025-06,5,0.1945
ORD-10636,2024-07-05,2024-07-08,Same Day,CUST-0074,Customer 74,North,Office Supplies,Stapler,5.0,1171.56,0.0,5857.8,1427.48,False,False,False,2024-07,3,0.2437
ORD-10637,2025-04-02,2025-04-07,First Class,CUST-0147,Customer 147,North,Furniture,Bookcase,2.0,464.25,0.15,789.23,150.47,False,False,False,2025-04,5,0.1907
ORD-10638,2024-12-13,2024-12-17,Same Day,CUST-0010,Customer 10,North,Office Supplies,Pens (Box),2.0,613.01,0.1,1103.42,377.41,False,False,False,2024-12,4,0.342
ORD-10639,2024-04-21,2024-04-23,Second Class,CUST-0142,Customer 142,North,Furniture,Table Lamp,3.0,961.24,0.0,2883.72,1290.63,False,False,False,2024-04,2,0.4476
ORD-10640,2024-02-21,2024-02-28,Second Class,CUST-0074,Customer 74,North,Furniture,Table Lamp,8.0,41.42,0.0,331.36,54.79,False,False,False,2024-02,7,0.1653
ORD-10641,2025-05-30,2025-06-03,Second Class,CUST-0026,Customer 26,East,Office Supplies,Stapler,10.0,343.35,0.15,2918.47,377.5,False,False,False,2025-05,4,0.1293
ORD-10642,2025-08-01,2025-08-02,Same Day,CUST-0134,Customer 134,East,Technology,Wireless Mouse,7.0,909.54,0.3,4456.75,207.06,False,False,False,2025-08,1,0.0465
ORD-10643,2025-10-16,2025-10-19,First Class,CUST-0104,Customer 104,North,Office Supplies,Paper,3.0,55.27,0.0,165.81,33.19,False,False,False,2025-10,3,0.2002
ORD-10644,2024-09-16,2024-09-23,Standard Class,CUST-0007,Customer 7,North,Office Supplies,Paper,11.0,740.54,0.0,8145.94,1516.67,False,False,False,2024-09,7,0.1862
ORD-10645,2024-07-08,2024-07-09,Standard Class,CUST-0101,Customer 101,West,Office Supplies,Pens (Box),3.0,1193.16,0.0,3579.48,1684.07,False,False,False,2024-07,1,0.4705
ORD-10646,2025-08-13,2025-08-20,First Class,CUST-0127,Customer 127,North,Office Supplies,Stapler,6.0,486.54,0.0,2919.24,857.52,False,False,False,2025-08,7,0.2937
ORD-10647,2025-06-14,2025-06-15,Standard Class,CUST-0103,Customer 103,West,Office Supplies,Pens (Box),6.0,858.06,0.3,3603.85,398.46,False,False,False,2025-06,1,0.1106
ORD-10648,2024-09-08,2024-09-15,Same Day,CUST-0152,Customer 152,South,Technology,Printer,2.0,1128.28,0.0,2256.56,717.31,False,False,False,2024-09,7,0.3179
ORD-10649,2025-08-16,2025-08-22,Standard Class,CUST-0093,Customer 93,West,Furniture,Table Lamp,10.0,8.66,0.0,86.6,14.97,False,False,False,2025-08,6,0.1729
ORD-10650,2025-08-24,2025-08-30,Standard Class,CUST-0132,Customer 132,East,Office Supplies,Binder,7.0,663.24,0.0,4642.68,2225.61,False,False,False,2025-08,6,0.4794
ORD-10651,2025-11-18,2025-11-19,First Class,CUST-0106,Customer 106,West,Technology,Monitor,1.0,891.03,0.15,757.38,24.84,False,False,False,2025-11,1,0.0328
ORD-10652,2024-12-12,2024-12-19,Standard Class,CUST-0047,Customer 47,South,Furniture,Chair,10.0,1009.1,0.0,10091.0,4981.11,False,False,False,2024-12,7,0.4936
ORD-10653,2024-03-02,2024-03-04,First Class,CUST-0083,Customer 83,North,Technology,Printer,9.0,157.27,0.0,1415.43,426.06,False,False,False,2024-03,2,0.301
ORD-10654,2025-07-13,2025-07-17,Standard Class,CUST-0096,Customer 96,South,Technology,Wireless Mouse,11.0,1053.22,0.0,11585.42,2417.74,True,False,False,2025-07,4,0.2087
ORD-10655,2025-09-18,2025-09-25,Standard Class,CUST-0040,Customer 40,South,Furniture,Bookcase,6.0,581.595,0.0,456.14,587.3,False,False,True,2025-09,7,1.2875
ORD-10656,2025-06-25,2025-07-02,Same Day,CUST-0143,Customer 143,South,Office Supplies,Binder,7.0,295.12,0.0,2065.84,556.1,False,False,False,2025-06,7,0.2692
ORD-10657,2025-06-06,2025-06-10,Standard Class,CUST-0033,Customer 33,North,Office Supplies,Stapler,2.0,573.02,0.0,1146.04,514.21,False,False,False,2025-06,4,0.4487
ORD-10658,2025-01-08,2025-01-11,First Class,CUST-0172,Customer 172,North,Office Supplies,Paper,5.0,202.93,0.0,1014.65,447.06,False,False,False,2025-01,3,0.4406
ORD-10659,2024-08-06,2024-08-08,Standard Class,CUST-0064,Customer 64,West,Furniture,Bookcase,10.0,36.32,0.0,363.2,140.91,False,False,False,2024-08,2,0.388
ORD-10660,2025-10-30,2025-11-01,First Class,CUST-0052,Customer 52,North,Furniture,Table Lamp,6.0,367.38,0.0,2204.28,546.55,False,False,False,2025-10,2,0.2479
ORD-10661,2025-02-03,2025-02-07,First Class,CUST-0173,Customer 173,West,Furniture,Chair,9.0,625.12,0.1,5063.47,1542.85,False,False,False,2025-02,4,0.3047
ORD-10662,2024-04-24,2024-04-28,Standard Class,CUST-0032,Customer 32,North,Technology,Wireless Mouse,4.0,935.07,0.1,3366.25,518.74,False,False,False,2024-04,4,0.1541
ORD-10663,2024-09-28,2024-10-05,Same Day,CUST-0050,Customer 50,West,Furniture,Table Lamp,6.0,716.68,0.2,3440.06,724.72,False,False,False,2024-09,7,0.2107
ORD-10664,2024-02-08,2024-02-15,Same Day,CUST-0129,Customer 129,East,Technology,Monitor,8.0,892.27,0.0,7138.16,2926.95,False,False,False,2024-02,7,0.41
ORD-10665,2025-04-14,2025-04-16,First Class,CUST-0088,Customer 88,South,Technology,Wireless Mouse,1.0,7.67,0.0,7.67,3.02,False,False,False,2025-04,2,0.3937
ORD-10666,2025-03-08,2025-03-09,Standard Class,CUST-0087,Customer 87,North,Furniture,Chair,4.0,458.22,0.0,1832.88,827.84,False,False,False,2025-03,1,0.4517
ORD-10667,2025-06-28,2025-07-03,Standard Class,CUST-0154,Customer 154,South,Furniture,Table Lamp,4.0,1082.84,0.15,3681.66,952.03,False,False,False,2025-06,5,0.2586
ORD-10668,2024-06-21,2024-06-23,Second Class,CUST-0018,Customer 18,North,Office Supplies,Pens (Box),5.0,359.18,0.0,1795.9,872.26,False,False,False,2024-06,2,0.4857
ORD-10669,2024-12-26,2024-12-30,Second Class,CUST-0034,Customer 34,East,Office Supplies,Stapler,11.0,136.01,0.0,1496.11,548.37,False,False,False,2024-12,4,0.3665
ORD-10670,2025-09-06,2025-09-09,First Class,CUST-0146,Customer 146,West,Office Supplies,Paper,2.0,1168.53,0.1,2103.35,394.59,False,False,False,2025-09,3,0.1876
ORD-10671,2025-06-16,2025-06-19,First Class,CUST-0074,Customer 74,North,Technology,Printer,2.0,702.96,0.0,1405.92,297.25,False,False,False,2025-06,3,0.2114
ORD-10672,2025-12-08,2025-12-11,First Class,CUST-0151,Customer 151,West,Technology,Monitor,3.0,214.03,0.0,642.09,283.84,False,False,False,2025-12,3,0.4421
ORD-10673,2024-02-25,2024-02-26,Same Day,CUST-0106,Customer 106,West,Office Supplies,Pens (Box),3.0,1087.21,0.0,3261.63,891.19,False,False,False,2024-02,1,0.2732
ORD-10674,2025-01-26,2025-01-30,Second Class,CUST-0075,Customer 75,East,Furniture,Bookcase,5.0,289.21,0.15,1229.14,15.11,False,False,False,2025-01,4,0.0123
ORD-10675,2024-08-26,2024-09-01,Standard Class,CUST-0069,Customer 69,South,Technology,Wireless Mouse,6.0,643.55,0.0,2245.89,646.9449999999999,False,False,True,2024-08,6,0.2881
ORD-10676,2025-01-24,2025-01-30,Standard Class,CUST-0159,Customer 159,East,Office Supplies,Binder,9.0,632.28,0.0,4836.94,7.71,False,False,False,2025-01,6,0.0016
ORD-10677,2024-03-07,2024-03-13,Second Class,CUST-0133,Customer 133,North,Furniture,Chair,4.0,577.31,0.0,2309.24,462.61,False,False,False,2024-03,6,0.2003
ORD-10678,2025-03-27,2025-04-02,Second Class,CUST-0154,Customer 154,South,Office Supplies,Binder,9.0,555.17,0.0,4996.53,1803.17,False,False,False,2025-03,6,0.3609
ORD-10679,2025-09-19,2025-09-26,Same Day,CUST-0188,Customer 188,South,Furniture,Desk,9.0,389.07,0.0,3501.63,1118.75,False,False,False,2025-09,7,0.3195
ORD-10680,2024-08-07,2024-08-14,Standard Class,CUST-0021,Customer 21,East,Technology,Laptop,3.0,520.3,0.0,1560.9,363.51,False,False,False,2024-08,7,0.2329
ORD-10681,2024-01-23,2024-01-27,Standard Class,CUST-0120,Customer 120,North,Furniture,Bookcase,5.0,929.19,0.15,3949.06,433.61,False,False,False,2024-01,4,0.1098
ORD-10682,2024-06-20,2024-06-25,First Class,CUST-0140,Customer 140,South,Office Supplies,Stapler,10.0,663.16,0.1,5968.44,1916.58,False,False,False,2024-06,5,0.3211
ORD-10683,2025-05-27,2025-05-28,Standard Class,CUST-0102,Customer 102,North,Technology,Printer,6.0,112.62,0.1,608.15,65.55,False,False,False,2025-05,1,0.1078
ORD-10684,2024-01-22,2024-01-26,Second Class,CUST-0182,Customer 182,North,Office Supplies,Paper,3.0,1187.64,0.0,3562.92,1338.12,False,False,False,2024-01,4,0.3756
ORD-10685,2024-12-13,2024-12-18,Standard Class,CUST-0127,Customer 127,North,Office Supplies,Paper,3.0,872.22,0.0,2616.66,1243.77,False,False,False,2024-12,5,0.4753
ORD-10686,2024-07-01,2024-07-04,Standard Class,CUST-0026,Customer 26,East,Technology,Printer,4.0,896.59,0.1,3227.72,525.62,False,False,False,2024-07,3,0.1628
ORD-10687,2024-03-13,2024-03-15,First Class,CUST-0170,Customer 170,North,Office Supplies,Stapler,11.0,294.94,0.0,3244.34,698.4,False,False,False,2024-03,2,0.2153
ORD-10688,2024-01-28,2024-01-29,Same Day,CUST-0167,Customer 167,South,Office Supplies,Pens (Box),3.0,666.75,0.0,2000.25,787.69,False,False,False,2024-01,1,0.3938
ORD-10689,2025-10-31,2025-11-01,Same Day,CUST-0035,Customer 35,West,Furniture,Bookcase,5.0,1019.16,0.0,5095.8,1082.95,False,False,False,2025-10,1,0.2125
ORD-10690,2025-05-09,2025-05-14,First Class,CUST-0129,Customer 129,East,Technology,Laptop,8.0,949.77,0.15,6458.44,49.83,False,False,False,2025-05,5,0.0077
ORD-10691,2025-09-13,2025-09-15,Same Day,CUST-0194,Customer 194,South,Office Supplies,Paper,6.0,1095.72,0.0,6574.32,1254.1,False,False,False,2025-09,2,0.1908
ORD-10692,2024-05-27,2024-05-29,Standard Class,CUST-0104,Customer 104,North,Office Supplies,Stapler,1.0,257.55,0.3,180.28,12.33,False,False,False,2024-05,2,0.0684
ORD-10693,2024-09-24,2024-09-29,Second Class,CUST-0114,Customer 114,South,Furniture,Chair,5.0,749.59,0.2,2998.36,-169.81,False,False,False,2024-09,5,-0.0566
ORD-10694,2025-09-17,2025-09-19,Same Day,CUST-0101,Customer 101,West,Office Supplies,Binder,11.0,265.27,0.0,2917.97,465.01,False,False,False,2025-09,2,0.1594
ORD-10695,2025-03-01,2025-03-02,Second Class,CUST-0060,Customer 60,East,Furniture,Chair,8.0,563.09,0.0,4504.72,1800.22,False,False,False,2025-03,1,0.3996
ORD-10696,2025-01-08,2025-01-15,Same Day,CUST-0179,Customer 179,West,Technology,Monitor,8.0,262.35,0.2,1679.04,160.54,False,False,False,2025-01,7,0.0956
ORD-10697,2024-05-10,2024-05-12,Second Class,CUST-0013,Customer 13,East,Furniture,Bookcase,7.0,1020.11,0.0,7140.77,3082.67,False,False,False,2024-05,2,0.4317
ORD-10698,2024-08-25,2024-08-31,Second Class,CUST-0166,Customer 166,West,Furniture,Desk,7.0,329.17,0.0,2304.19,1109.33,False,False,False,2024-08,6,0.4814
ORD-10699,2024-01-12,2024-01-16,Second Class,CUST-0003,Customer 3,East,Office Supplies,Paper,2.0,269.01,0.0,538.02,268.84,False,False,False,2024-01,4,0.4997
ORD-10700,2025-12-27,2026-01-02,Second Class,CUST-0052,Customer 52,North,Technology,Monitor,7.0,1102.48,0.0,7717.36,3021.34,False,False,False,2025-12,6,0.3915
ORD-10701,2025-07-31,2025-08-07,Second Class,CUST-0064,Customer 64,West,Office Supplies,Stapler,9.0,155.86,0.0,1402.74,496.77,False,False,False,2025-07,7,0.3541
ORD-10702,2025-02-23,2025-02-26,Second Class,CUST-0121,Customer 121,South,Furniture,Chair,11.0,191.03,0.1,1891.2,166.53,False,False,False,2025-02,3,0.0881
