OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Region,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-10649,16/08/2025,2025-08-22,Standard Class,CUST-0093,Customer 93,West,FURNITURE,Table Lamp,10.0,8.66,0.0,86.6,14.97
ORD-10650,2025-08-24,2025-08-30,Standard Class,CUST-0132,Customer 132,East,Office Supplies,Binder,7.0,663.24,0.0,4642.68,2225.61
ORD-10651,2025-11-18,2025-11-19,First Class,CUST-0106,Customer 106,West,Technology,Monitor,1.0,891.03,0.15,757.38,24.84
ORD-10652,2024-12-12,2024-12-19,Standard Class,CUST-0047,Customer 47,South,Furniture,Chair,10.0,1009.1,0.0,10091.0,4981.11
ORD-10653,2024-03-02,2024-03-04,First Class,CUST-0083,  Customer 83  ,North,Technology,Printer,9.0,157.27,0.0,1415.43,426.06
ORD-10654,13/07/2025,2025-07-17,Standard Class,CUST-0096,Customer 96,South,Technology,Wireless Mouse,11.0,1053.22,0.0,11585.42,2417.74
ORD-10655,2025-09-18,2025-09-25,,CUST-0040,Customer 40,,Furniture,Bookcase,,,,456.14,
ORD-10656,25/06/2025,2025-07-02,Same Day,CUST-0143,Customer 143,South,Office Supplies,Binder,7.0,295.12,0.0,2065.84,556.1
ORD-10657,2025-06-06,2025-06-10,Standard Class,CUST-0033,Customer 33,North,Office Supplies,Stapler,2.0,573.02,0.0,1146.04,514.21
ORD-10658,2025-01-08,2025-01-11,First Class,CUST-0172,Customer 172,north,Office Supplies,Paper,5.0,202.93,0.0,1014.65,447.06
ORD-10659,2024-08-06,2024-08-08,Standard Class,CUST-0064,Customer 64,West,Furniture,Bookcase,10.0,36.32,0.0,363.2,140.91
ORD-10660,2025-10-30,2025-11-01,First Class,CUST-0052,Customer 52,North,Furniture,Table Lamp,6.0,367.38,0.0,2204.28,546.55
ORD-10661,2025-02-03,2025-02-07,First Class,CUST-0173,Customer 173,West,Furniture,Chair,9.0,625.12,0.1,5063.47,1542.85
ORD-10662,24/04/2024,2024-04-28,Standard Class,CUST-0032,  Customer 32  ,North,TECHNOLOGY,Wireless Mouse,4.0,935.07,0.1,3366.25,518.74
ORD-10663,28/09/2024,2024-10-05,Same Day,CUST-0050,Customer 50,West,Furniture,Table Lamp,6.0,716.68,0.2,3440.06,724.72
ORD-10664,2024-02-08,2024-02-15,Same Day,CUST-0129,Customer 129,East,Technology,Monitor,8.0,892.27,0.0,7138.16,2926.95
ORD-10665,2025-04-14,2025-04-16,First Class,CUST-0088,Customer 88,South,Technology,Wireless Mouse,1.0,7.67,0.0,7.67,3.02
ORD-10666,2025-03-08,2025-03-09,Standard Class,CUST-0087,Customer 87,North,Furniture,Chair,4.0,458.22,0.0,1832.88,827.84
ORD-10667,2025-06-28,2025-07-03,Standard Class,CUST-0154,  Customer 154  ,South,Furniture,Table Lamp,4.0,1082.84,0.15,3681.66,952.03
ORD-10668,21/06/2024,2024-06-23,Second Class,CUST-0018,Customer 18,North,Office Supplies,Pens (Box),5.0,359.18,0.0,1795.9,872.26
ORD-10669,2024-12-26,2024-12-30,Second Class,CUST-0034,Customer 34,East,OFFICE SUPPLIES,Stapler,11.0,136.01,0.0,1496.11,548.37
ORD-10670,2025-09-06,2025-09-09,First Class,CUST-0146,Customer 146,West,Office Supplies,Paper,2.0,1168.53,0.1,2103.35,394.59
ORD-10671,2025-06-16,2025-06-19,First Class,CUST-0074,Customer 74,North,Technology,Printer,2.0,702.96,0.0,1405.92,297.25
ORD-10672,2025-12-08,2025-12-11,First Class,CUST-0151,  Customer 151  ,West,Technology,Monitor,3.0,214.03,,642.09,283.84
ORD-10673,2024-02-25,2024-02-26,Same Day,CUST-0106,Customer 106,West,Office Supplies,Pens (Box),3.0,1087.21,0.0,3261.63,891.19
ORD-10674,2025-01-26,2025-01-30,Second Class,CUST-0075,Customer 75,East,Furniture,Bookcase,5.0,289.21,0.15,1229.14,15.11
ORD-10675,2024-08-26,2024-09-01,,CUST-0069,Customer 69,,Technology,Wireless Mouse,,,,2245.89,
ORD-10676,2025-01-24,2025-01-30,Standard Class,CUST-0159,  Customer 159  ,East,Office Supplies,Binder,9.0,632.28,,4836.94,7.71
ORD-10677,2024-03-07,2024-03-13,Second Class,CUST-0133,Customer 133,North,Furniture,Chair,4.0,577.31,0.0,2309.24,462.61
ORD-10678,2025-03-27,2025-04-02,Second Class,CUST-0154,Customer 154,South,Office Supplies,Binder,9.0,555.17,0.0,4996.53,1803.17
ORD-10679,2025-09-19,2025-09-26,Same Day,CUST-0188,Customer 188,South,Furniture,Desk,9.0,389.07,0.0,3501.63,1118.75
ORD-10680,2024-08-07,2024-08-14,Standard Class,CUST-0021,Customer 21,East,Technology,Laptop,3.0,520.3,0.0,1560.9,363.51
ORD-10681,2024-01-23,2024-01-27,Standard Class,CUST-0120,  Customer 120  ,North,Furniture,Bookcase,5.0,929.19,0.15,3949.06,433.61
ORD-10682,2024-06-20,2024-06-25,First Class,CUST-0140,Customer 140,South,Office Supplies,Stapler,10.0,663.16,0.1,5968.44,1916.58
ORD-10683,2025-05-27,2025-05-28,Standard Class,CUST-0102,Customer 102,North,Technology,Printer,6.0,112.62,0.1,608.15,65.55
ORD-10684,2024-01-22,2024-01-26,Second Class,CUST-0182,Customer 182,North,Office Supplies,Paper,3.0,1187.64,0.0,3562.92,1338.12
ORD-10685,2024-12-13,2024-12-18,Standard Class,CUST-0127,Customer 127,North,Office Supplies,Paper,3.0,872.22,0.0,2616.66,1243.77
ORD-10686,2024-07-01,2024-07-04,Standard Class,CUST-0026,Customer 26,East,Technology,Printer,4.0,896.59,0.1,3227.72,525.62
ORD-10687,2024-03-13,2024-03-15,First Class,CUST-0170,Customer 170,North,Office Supplies,Stapler,11.0,294.94,0.0,3244.34,698.4
ORD-10688,2024-01-28,2024-01-29,Same Day,CUST-0167,Customer 167,South,Office Supplies,Pens (Box),3.0,666.75,0.0,2000.25,787.69
ORD-10689,2025-10-31,2025-11-01,Same Day,CUST-0035,Customer 35,west,Furniture,Bookcase,5.0,1019.16,0.0,5095.8,1082.95
ORD-10690,2025-05-09,2025-05-14,First Class,CUST-0129,Customer 129,East,Technology,Laptop,8.0,949.77,0.15,6458.44,49.83
ORD-10691,2025-09-13,2025-09-15,Same Day,CUST-0194,Customer 194,South,Office Supplies,Paper,6.0,1095.72,0.0,6574.32,1254.1
ORD-10692,2024-05-27,2024-05-29,Standard Class,CUST-0104,  Customer 104  ,North,Office Supplies,Stapler,1.0,257.55,0.3,180.28,12.33
ORD-10693,2024-09-24,2024-09-29,Second Class,CUST-0114,Customer 114,South,Furniture,Chair,5.0,749.59,0.2,2998.36,-169.81
ORD-10694,2025-09-17,2025-09-19,Same Day,CUST-0101,  Customer 101  ,west,Office Supplies,Binder,11.0,265.27,,2917.97,465.01
ORD-10695,01/03/2025,2025-03-02,Second Class,CUST-0060,Customer 60,East,Furniture,Chair,8.0,563.09,0.0,4504.72,1800.22
ORD-10696,08/01/2025,2025-01-15,Same Day,CUST-0179,Customer 179,West,Technology,Monitor,8.0,262.35,0.2,1679.04,160.54
ORD-10697,2024-05-10,2024-05-12,Second Class,CUST-0013,Customer 13,East,Furniture,Bookcase,7.0,1020.11,0.0,7140.77,3082.67
ORD-10698,2024-08-25,2024-08-31,Second Class,CUST-0166,Customer 166,West,Furniture,Desk,7.0,329.17,0.0,2304.19,1109.33
ORD-10699,2024-01-12,2024-01-16,Second Class,CUST-0003,Customer 3,East,Office Supplies,Paper,2.0,269.01,0.0,538.02,268.84
ORD-10700,2025-12-27,2026-01-02,Second Class,CUST-0052,Customer 52,North,Technology,Monitor,7.0,1102.48,0.0,7717.36,3021.34
ORD-10701,31/07/2025,2025-08-07,Second Class,CUST-0064,Customer 64,West,Office Supplies,Stapler,9.0,155.86,0.0,1402.74,496.77
ORD-10702,2025-02-23,2025-02-26,Second Class,CUST-0121,Customer 121,south,Furniture,Chair,11.0,191.03,0.1,1891.2,166.53
ORD-10703,2024-10-12,2024-10-19,First Class,CUST-0195,  Customer 195  ,West,Furniture,Desk,7.0,493.18,0.15,2934.42,797.05
ORD-10704,2024-08-11,2024-08-16,Standard Class,CUST-0074,  Customer 74  ,North,Office Supplies,Paper,284.0,46.72,0.0,233.6,62.83
ORD-10705,2025-11-16,2025-11-17,Second Class,CUST-0179,Customer 179,West,Furniture,Desk,2.0,97.67,0.15,166.04,3.82
ORD-10706,2025-12-28,2025-12-31,Same Day,CUST-0041,Customer 41,North,Technology,Printer,9.0,420.71,0.0,3786.39,1292.75
ORD-10707,2024-11-09,2024-11-12,Second Class,CUST-0017,Customer 17,East,OFFICE SUPPLIES,Paper,6.0,297.25,0.1,1605.15,179.98
ORD-10708,2024-12-15,2024-12-22,Second Class,CUST-0169,Customer 169,south,Technology,Monitor,2.0,632.27,0.1,1138.09,73.19
ORD-10709,2024-12-31,2025-01-03,Second Class,CUST-0092,Customer 92,West,Technology,Wireless Mouse,5.0,165.0,0.0,825.0,387.54
ORD-10710,2025-08-02,2025-08-06,First Class,CUST-0158,  Customer 158  ,East,Furniture,Desk,6.0,298.88,0.0,1793.28,331.02
ORD-10711,2024-11-01,2024-11-05,Standard Class,CUST-0108,Customer 108,east,FURNITURE,Table Lamp,4.0,710.49,0.0,2841.96,1273.15
ORD-10712,2025-03-23,2025-03-25,Second Class,CUST-0006,Customer 6,west,Office Supplies,Binder,11.0,88.84,0.0,977.24,213.53
ORD-10713,2025-04-10,2025-04-12,Same Day,CUST-0005,Customer 5,South,Technology,Wireless Mouse,5.0,383.17,0.2,1532.68,344.58
ORD-10714,2025-05-12,2025-05-17,Standard Class,CUST-0140,  Customer 140  ,South,Technology,Printer,9.0,64.19,0.0,577.71,159.78
ORD-10715,18/01/2025,2025-01-22,First Class,CUST-0011,Customer 11,East,Furniture,Desk,9.0,346.68,0.0,3120.12,1520.27
ORD-10716,2024-03-21,2024-03-23,Second Class,CUST-0009,Customer 9,north,Technology,Wireless Mouse,11.0,240.02,0.0,2640.22,983.65
ORD-10717,2025-10-30,2025-11-06,Second Class,CUST-0146,Customer 146,West,Office Supplies,Paper,6.0,501.07,0.3,2104.49,532.66
ORD-10718,2025-11-04,2025-11-08,First Class,CUST-0130,Customer 130,East,OFFICE SUPPLIES,Stapler,6.0,611.25,0.0,3667.5,1483.98
ORD-10719,18/04/2025,2025-04-19,,CUST-0028,Customer 28,West,TECHNOLOGY,Printer,,852.75,,2558.25,923.36
ORD-10720,2024-02-24,2024-03-01,First Class,CUST-0081,Customer 81,West,Office Supplies,Paper,9.0,519.58,0.0,4676.22,1886.93
ORD-10721,24/11/2025,2025-12-01,Standard Class,CUST-0112,Customer 112,West,Furniture,Bookcase,11.0,1099.98,0.0,12099.78,1954.94
ORD-10722,2024-04-09,2024-04-15,Second Class,CUST-0011,Customer 11,East,Office Supplies,Stapler,4.0,823.04,0.0,3292.16,1626.69
ORD-10723,10/05/2025,2025-05-16,First Class,CUST-0103,Customer 103,West,Office Supplies,Stapler,4.0,221.84,0.0,887.36,294.85
ORD-10724,2024-06-01,2024-06-08,First Class,CUST-0002,Customer 2,West,Technology,Monitor,2.0,60.05,0.0,120.1,25.8
ORD-10725,2024-05-30,2024-06-04,Same Day,CUST-0165,Customer 165,South,Technology,Printer,7.0,526.31,0.0,3684.17,1174.78
ORD-10726,08/11/2024,2024-11-15,First Class,CUST-0115,Customer 115,East,Technology,Wireless Mouse,8.0,24.02,0.0,192.16,62.41
ORD-10727,2025-12-16,2025-12-19,Second Class,CUST-0056,Customer 56,North,Technology,Monitor,8.0,333.2,0.1,2399.04,409.41
ORD-10728,2024-10-29,2024-10-30,Second Class,CUST-0028,Customer 28,West,Office Supplies,Paper,11.0,945.25,0.2,8318.2,959.04
ORD-10729,2024-10-20,2024-10-21,Same Day,CUST-0069,Customer 69,North,OFFICE SUPPLIES,Stapler,9.0,401.99,0.15,3075.22,1172.95
ORD-10730,03/10/2025,2025-10-05,Second Class,CUST-0137,  Customer 137  ,east,Office Supplies,Paper,1.0,512.85,0.0,512.85,179.41
ORD-10731,2024-01-26,2024-01-28,,CUST-0035,Customer 35,West,Furniture,Bookcase,,788.82,,1577.64,360.65
ORD-10732,2024-04-01,2024-04-06,First Class,CUST-0146,Customer 146,West,Furniture,Table Lamp,4.0,108.66,0.2,347.71,59.95
ORD-10733,2025-11-14,2025-11-20,Same Day,CUST-0016,Customer 16,West,FURNITURE,Bookcase,4.0,608.95,0.15,2070.43,621.12
ORD-10734,2024-08-02,2024-08-05,Second Class,CUST-0151,Customer 151,West,Office Supplies,Paper,7.0,289.25,0.0,2024.75,562.14
ORD-10735,2025-08-02,2025-08-04,First Class,CUST-0053,Customer 53,south,Furniture,Bookcase,8.0,703.44,0.0,5627.52,1721.76
ORD-10736,2024-09-22,2024-09-25,Second Class,CUST-0037,Customer 37,West,Furniture,Desk,10.0,183.93,0.0,1839.3,531.68
ORD-10737,2025-04-12,2025-04-19,Second Class,CUST-0047,Customer 47,south,Office Supplies,Paper,10.0,135.32,0.1,1217.88,354.75
ORD-10738,2024-11-18,2024-11-19,Standard Class,CUST-0081,Customer 81,West,Office Supplies,Binder,6.0,326.11,0.1,1760.99,453.32
ORD-10739,12/10/2025,2025-10-14,Same Day,CUST-0096,  Customer 96  ,South,Technology,Printer,10.0,951.91,0.0,9519.1,3798.38
ORD-10740,2025-02-21,2025-02-25,Standard Class,CUST-0128,Customer 128,West,Furniture,Bookcase,11.0,1055.92,0.0,11615.12,3033.04
ORD-10741,2024-02-17,2024-02-23,Second Class,CUST-0150,Customer 150,North,Furniture,Chair,6.0,467.93,0.2,2246.06,523.91
ORD-10742,2025-11-02,2025-11-08,Second Class,CUST-0125,Customer 125,West,Furniture,Bookcase,7.0,492.47,0.0,3447.29,1529.45
ORD-10743,2024-08-22,2024-08-28,Second Class,CUST-0057,Customer 57,East,Office Supplies,Stapler,6.0,412.92,0.0,2477.52,818.24
ORD-10744,2025-04-04,2025-04-09,Standard Class,CUST-0026,Customer 26,East,Technology,Wireless Mouse,10.0,946.14,0.0,9461.4,2641.06
ORD-10745,2024-10-05,2024-10-06,Standard Class,CUST-0108,Customer 108,East,Technology,Wireless Mouse,8.0,759.84,0.0,6078.72,1213.19
ORD-10746,2025-01-22,2025-01-28,First Class,CUST-0125,Customer 125,west,TECHNOLOGY,Wireless Mouse,11.0,961.8,0.0,10579.8,2390.18
ORD-10747,2025-04-02,2025-04-04,Same Day,CUST-0054,Customer 54,South,OFFICE SUPPLIES,Stapler,3.0,891.48,0.0,2674.44,419.29
ORD-10748,2024-06-26,2024-07-01,Standard Class,CUST-0125,Customer 125,West,Technology,Wireless Mouse,6.0,436.28,0.1,2355.91,901.63
ORD-10749,2024-01-15,2024-01-18,First Class,CUST-0147,Customer 147,North,Technology,Printer,3.0,286.61,0.0,859.83,318.43
ORD-10750,2025-04-02,2025-04-09,First Class,CUST-0085,Customer 85,East,Technology,Printer,7.0,89.61,0.0,627.27,122.02
ORD-10751,19/03/2024,2024-03-26,Same Day,CUST-0001,Customer 1,north,Technology,Laptop,6.0,253.89,0.15,1294.84,45.85
ORD-10752,2024-04-27,2024-05-01,Standard Class,CUST-0176,Customer 176,South,Technology,Monitor,9.0,372.11,0.0,3348.99,932.4
ORD-10753,2024-12-23,2024-12-26,First Class,CUST-0169,  Customer 169  ,South,Office Supplies,Binder,2.0,13.22,0.15,22.47,2.74
ORD-10754,2024-05-02,2024-05-05,Standard Class,CUST-0046,Customer 46,West,FURNITURE,Chair,11.0,568.02,0.0,6248.22,1778.68
ORD-10755,2025-04-22,2025-04-28,First Class,CUST-0162,Customer 162,East,Technology,Monitor,9.0,204.13,0.0,1837.17,635.93
ORD-10756,2024-10-21,2024-10-28,First Class,CUST-0141,Customer 141,West,Office Supplies,Stapler,9.0,285.76,0.0,2571.84,1101.96
ORD-10757,01/12/2025,2025-12-05,First Class,CUST-0120,Customer 120,North,Furniture,Chair,4.0,610.32,0.0,2441.28,707.25
ORD-10758,2025-10-03,2025-10-09,Second Class,CUST-0169,Customer 169,South,Technology,Wireless Mouse,6.0,757.27,0.0,4543.62,1303.02
ORD-10759,19/02/2024,2024-02-20,Same Day,CUST-0105,Customer 105,West,Furniture,Bookcase,7.0,35.51,0.0,248.57,50.19
ORD-10760,2024-05-24,2024-05-31,Same Day,CUST-0178,Customer 178,North,Furniture,Bookcase,3.0,1075.4,0.0,3226.2,614.33
ORD-10761,20/04/2024,2024-04-27,First Class,CUST-0195,  Customer 195  ,West,Furniture,Chair,2.0,382.9,0.0,765.8,317.02
ORD-10762,2024-04-26,2024-04-30,First Class,CUST-0047,Customer 47,South,Office Supplies,Pens (Box),11.0,1176.39,0.0,12940.29,4560.27
ORD-10763,2025-12-15,2025-12-20,First Class,CUST-0117,  Customer 117  ,North,Furniture,Bookcase,9.0,333.25,0.0,2999.25,922.65
ORD-10764,2024-04-27,2024-04-29,First Class,CUST-0082,Customer 82,South,Technology,Laptop,8.0,365.95,0.0,2927.6,519.14
ORD-10765,28/10/2024,2024-10-31,Standard Class,CUST-0161,Customer 161,West,Technology,Laptop,4.0,335.11,,1340.44,532.14
ORD-10766,2025-12-19,2025-12-20,Second Class,CUST-0055,Customer 55,South,Office Supplies,Stapler,7.0,271.87,0.0,1903.09,851.96
ORD-10767,2025-09-17,2025-09-24,Standard Class,CUST-0147,Customer 147,North,Office Supplies,Pens (Box),2.0,699.71,0.0,1399.42,674.45
ORD-10768,2024-10-30,2024-10-31,Same Day,CUST-0032,  Customer 32  ,North,Technology,Wireless Mouse,11.0,1125.15,0.0,12376.65,4402.61
ORD-10769,2025-10-19,2025-10-24,First Class,CUST-0064,Customer 64,West,Technology,Monitor,5.0,1193.81,0.0,5969.05,1544.29
ORD-10770,2025-02-15,2025-02-21,Same Day,CUST-0190,Customer 190,South,Office Supplies,Pens (Box),3.0,356.99,0.0,1070.97,305.18
ORD-10771,2024-09-11,2024-09-13,Second Class,CUST-0132,Customer 132,east,Technology,Wireless Mouse,2.0,349.26,0.0,698.52,144.71
ORD-10772,2025-11-14,2025-11-20,Same Day,CUST-0150,Customer 150,North,Office Supplies,Pens (Box),4.0,144.46,0.2,462.27,51.71
ORD-10773,08/07/2024,2024-07-12,Same Day,CUST-0125,Customer 125,West,Furniture,Desk,6.0,749.04,0.0,4494.24,1568.14
ORD-10774,16/11/2024,2024-11-18,Second Class,CUST-0122,Customer 122,east,Technology,Laptop,8.0,260.51,0.2,1667.26,-87.12
ORD-10775,2025-01-18,2025-01-19,Standard Class,CUST-0066,Customer 66,South,Furniture,Bookcase,3.0,575.91,0.15,1468.57,302.33
ORD-10776,2025-09-07,2025-09-13,Same Day,CUST-0113,  Customer 113  ,East,OFFICE SUPPLIES,Paper,4.0,747.67,0.0,2990.68,1161.46
ORD-10777,2025-07-15,2025-07-17,Standard Class,CUST-0020,Customer 20,South,Furniture,Desk,10.0,1075.6,0.0,10756.0,2011.36
ORD-10778,11/12/2024,2024-12-14,Second Class,CUST-0150,Customer 150,North,Furniture,Chair,11.0,264.71,0.0,2911.81,1452.11
ORD-10779,2024-12-31,2025-01-01,Same Day,CUST-0039,Customer 39,South,Technology,Monitor,6.0,365.61,0.3,1535.56,-282.62
ORD-10780,2025-06-19,2025-06-26,Second Class,CUST-0153,Customer 153,West,Technology,Printer,4.0,442.81,0.1,1594.12,631.54
ORD-10781,2025-10-12,2025-10-13,Standard Class,CUST-0117,Customer 117,North,Office Supplies,Pens (Box),7.0,1005.47,0.0,7038.29,3089.55
ORD-10782,2025-01-03,2025-01-08,Standard Class,CUST-0082,Customer 82,South,Technology,Laptop,1.0,636.34,0.1,572.71,168.81
ORD-10783,25/11/2024,2024-12-02,Second Class,CUST-0024,  Customer 24  ,West,Office Supplies,Binder,1.0,1040.07,0.0,1040.07,326.93
ORD-10784,2025-05-12,2025-05-13,Same Day,CUST-0073,Customer 73,South,Office Supplies,Stapler,3.0,151.28,0.1,408.46,41.7
ORD-10785,21/05/2025,2025-05-23,Same Day,CUST-0017,Customer 17,East,Technology,Monitor,4.0,905.2,0.0,3620.8,1484.32
ORD-10786,2024-05-04,2024-05-06,Standard Class,CUST-0155,Customer 155,South,Furniture,Desk,5.0,28.56,0.0,142.8,24.92
ORD-10787,2024-08-21,2024-08-24,First Class,CUST-0033,Customer 33,North,Furniture,Table Lamp,5.0,297.89,0.3,1042.61,-177.02
ORD-10788,28/01/2024,2024-01-31,First Class,CUST-0148,Customer 148,North,Furniture,Desk,7.0,354.95,0.0,2484.65,1153.3
ORD-10789,2024-02-08,2024-02-09,Second Class,CUST-0021,Customer 21,East,Furniture,Desk,2.0,579.21,0.0,1158.42,523.41
ORD-10790,2025-08-07,2025-08-13,First Class,CUST-0150,Customer 150,North,Furniture,Chair,11.0,1098.95,0.0,12088.45,4330.57
ORD-10791,2024-07-18,2024-07-19,Same Day,CUST-0198,Customer 198,North,Technology,Printer,3.0,133.69,0.0,401.07,121.25
ORD-10792,2024-07-09,2024-07-12,Standard Class,CUST-0195,Customer 195,West,Furniture,Desk,10.0,555.61,0.1,5000.49,1231.86
ORD-10793,2024-01-29,2024-02-04,Second Class,CUST-0178,Customer 178,North,Furniture,Bookcase,10.0,577.77,0.0,5777.7,2366.88
ORD-10794,2025-03-15,2025-03-22,First Class,CUST-0194,  Customer 194  ,South,Technology,Wireless Mouse,11.0,510.37,0.0,5614.07,2425.84
ORD-10795,2025-06-18,2025-06-21,Same Day,CUST-0162,Customer 162,East,Technology,Monitor,2.0,1063.37,0.0,2126.74,1026.35
ORD-10796,2024-12-23,2024-12-29,Same Day,CUST-0060,Customer 60,East,Furniture,Table Lamp,2.0,1147.83,0.15,1951.31,140.42
ORD-10797,17/02/2025,2025-02-23,Same Day,CUST-0186,Customer 186,South,Technology,Wireless Mouse,9.0,694.92,0.1,5628.85,2112.54
ORD-10798,2025-12-20,2025-12-22,Same Day,CUST-0091,Customer 91,South,Furniture,Desk,11.0,457.16,0.0,5028.76,2316.75
ORD-10799,30/01/2025,2025-02-06,Second Class,CUST-0115,Customer 115,East,Technology,Wireless Mouse,4.0,732.1,0.0,2928.4,1004.66
ORD-10800,2025-03-01,2025-03-07,Standard Class,CUST-0113,Customer 113,East,Office Supplies,Pens (Box),11.0,1189.72,0.0,13086.92,5342.06
ORD-10801,2024-09-19,2024-09-24,Standard Class,CUST-0121,  Customer 121  ,South,Technology,Laptop,7.0,872.52,0.0,6107.64,3027.62
ORD-10802,14/05/2024,2024-05-21,Second Class,CUST-0007,Customer 7,North,Technology,Monitor,11.0,341.71,0.0,3758.81,1549.31
ORD-10803,2024-01-27,2024-01-30,Same Day,CUST-0133,Customer 133,North,TECHNOLOGY,Printer,4.0,478.29,0.0,1913.16,341.92
ORD-10804,2025-04-07,2025-04-11,Standard Class,CUST-0117,Customer 117,North,Technology,Laptop,9.0,1037.27,0.0,9335.43,4193.05
ORD-10805,2024-07-10,2024-07-16,Second Class,CUST-0075,Customer 75,East,Technology,Monitor,11.0,528.13,0.0,5809.43,1347.53
ORD-10806,2024-09-18,2024-09-20,Same Day,CUST-0111,Customer 111,South,Technology,Laptop,5.0,931.85,0.1,4193.32,777.86
ORD-10807,2025-09-11,2025-09-14,Second Class,CUST-0194,Customer 194,South,Furniture,Table Lamp,4.0,55.6,0.15,189.04,32.5
ORD-10808,30/06/2025,2025-07-03,Same Day,CUST-0140,Customer 140,South,Office Supplies,Stapler,9.0,801.08,0.0,7209.72,1300.45
ORD-10809,2024-08-27,2024-08-30,,CUST-0163,Customer 163,,Technology,Printer,,,,6948.54,
ORD-10810,2025-04-15,2025-04-19,Same Day,CUST-0038,Customer 38,West,Furniture,Table Lamp,5.0,97.33,0.0,486.65,90.0
ORD-10811,2025-03-11,2025-03-13,Second Class,CUST-0156,  Customer 156  ,east,Office Supplies,Paper,5.0,941.95,0.15,4003.29,1128.02
ORD-10812,2025-03-12,2025-03-18,First Class,CUST-0184,Customer 184,East,Office Supplies,Paper,7.0,782.0,0.1,112948.72568151624,1699.84
ORD-10813,2025-11-26,2025-11-28,Second Class,CUST-0055,Customer 55,South,FURNITURE,Bookcase,10.0,266.84,0.1,2401.56,335.7
ORD-10814,2024-03-03,2024-03-05,First Class,CUST-0112,Customer 112,West,Furniture,Table Lamp,8.0,232.96,0.0,1863.68,325.09
ORD-10815,13/08/2024,2024-08-16,Second Class,CUST-0017,Customer 17,East,Technology,Wireless Mouse,11.0,559.14,0.0,6150.54,2189.13
ORD-10816,2024-01-30,2024-02-05,Standard Class,CUST-0028,  Customer 28  ,West,Technology,Printer,2.0,819.77,0.0,1639.54,599.3
ORD-10817,2025-01-01,2025-01-07,Same Day,CUST-0174,Customer 174,East,Technology,Monitor,9.0,428.81,0.0,3859.29,1623.69
ORD-10818,2024-08-29,2024-09-01,Standard Class,CUST-0123,  Customer 123  ,east,Furniture,Table Lamp,8.0,230.54,0.1,1659.89,435.28
ORD-10819,2025-07-11,2025-07-17,Standard Class,CUST-0173,Customer 173,West,Office Supplies,Binder,2.0,427.32,0.0,854.64,280.92
ORD-10820,2025-04-16,2025-04-18,First Class,CUST-0002,Customer 2,west,Office Supplies,Pens (Box),2.0,1141.03,0.15,1939.75,57.64
ORD-10821,13/07/2024,2024-07-14,First Class,CUST-0043,Customer 43,East,Technology,Laptop,5.0,791.35,0.0,3956.75,965.11
ORD-10822,2025-11-20,2025-11-22,Same Day,CUST-0033,Customer 33,North,Technology,Laptop,1.0,190.88,0.0,190.88,41.2
ORD-10823,2025-06-21,2025-06-25,First Class,CUST-0107,Customer 107,west,OFFICE SUPPLIES,Binder,11.0,328.29,0.15,3069.51,818.97
ORD-10824,2025-02-23,2025-02-28,First Class,CUST-0191,Customer 191,East,Furniture,Chair,1.0,898.27,0.0,898.27,156.23
ORD-10825,2025-04-06,2025-04-07,Standard Class,CUST-0157,Customer 157,North,Furniture,Chair,8.0,234.35,0.0,1874.8,487.71
